# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2106704	2107393	-							KI216_RS10040	690		old_locus_tag=ACBO_19520
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2106704	2107393	-	WP_005008989.1	WP_005008989.1		nucleotidyltransferase family protein			KI216_RS10040	690	229	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2107393	2108406	-							KI216_RS10045	1014		old_locus_tag=ACBO_19530
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2107393	2108406	-	WP_005008987.1	WP_005008987.1		phosphotransferase			KI216_RS10045	1014	337	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2108527	2110971	+							KI216_RS10050	2445		old_locus_tag=ACBO_19540
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2108527	2110971	+	WP_005008980.1	WP_005008980.1		LPS-assembly protein LptD			KI216_RS10050	2445	814	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2110971	2112284	+							KI216_RS10055	1314		old_locus_tag=ACBO_19550
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2110971	2112284	+	WP_005008978.1	WP_005008978.1		peptidylprolyl isomerase			KI216_RS10055	1314	437	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2112384	2112911	-					hfq		KI216_RS10060	528		old_locus_tag=ACBO_19560
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2112384	2112911	-	WP_018572921.1	WP_018572921.1		RNA chaperone Hfq	hfq		KI216_RS10060	528	175	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2113006	2113950	-					miaA		KI216_RS10065	945		old_locus_tag=ACBO_19570
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2113006	2113950	-	WP_005008976.1	WP_005008976.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		KI216_RS10065	945	314	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2113957	2115945	-					mutL		KI216_RS10070	1989		old_locus_tag=ACBO_19580
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2113957	2115945	-	WP_005008974.1	WP_005008974.1		DNA mismatch repair endonuclease MutL	mutL		KI216_RS10070	1989	662	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2115942	2116412	-					tsaE		KI216_RS10075	471		old_locus_tag=ACBO_19590
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2115942	2116412	-	WP_005008970.1	WP_005008970.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		KI216_RS10075	471	156	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2116551	2117456	+							KI216_RS10080	906		old_locus_tag=ACBO_19600
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2116551	2117456	+	WP_026253419.1	WP_026253419.1		RluA family pseudouridine synthase			KI216_RS10080	906	301	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2117579	2117926	+							KI216_RS10085	348		old_locus_tag=ACBO_19610
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2117579	2117926	+	WP_005008965.1	WP_005008965.1		type II toxin-antitoxin system RelB/DinJ family antitoxin			KI216_RS10085	348	115	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2118020	2118463	+							KI216_RS10090	444		old_locus_tag=ACBO_19620
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2118020	2118463	+	WP_005008963.1	WP_005008963.1		GNAT family N-acetyltransferase			KI216_RS10090	444	147	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2118529	2119245	-							KI216_RS10095	717		old_locus_tag=ACBO_19630
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2118529	2119245	-	WP_005008962.1	WP_005008962.1		16S rRNA pseudouridine(516) synthase			KI216_RS10095	717	238	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2119515	2119976	+							KI216_RS10100	462		old_locus_tag=ACBO_19640
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2119515	2119976	+	WP_035361800.1	WP_035361800.1		DUF441 domain-containing protein			KI216_RS10100	462	153	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2120310	2121122	-							KI216_RS10105	813		old_locus_tag=ACBO_19650
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2120310	2121122	-	WP_005008957.1	WP_005008957.1		sulfite exporter TauE/SafE family protein			KI216_RS10105	813	270	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2121167	2121658	-							KI216_RS10110	492		old_locus_tag=ACBO_19660
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2121167	2121658	-	WP_005008955.1	WP_005008955.1		flavin reductase			KI216_RS10110	492	163	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2121856	2122884	-							KI216_RS10115	1029		old_locus_tag=ACBO_19670
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2121856	2122884	-	WP_005008954.1	WP_005008954.1		methionine synthase			KI216_RS10115	1029	342	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2122957	2123955	-							KI216_RS10120	999		old_locus_tag=ACBO_19680
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2122957	2123955	-	WP_005008953.1	WP_005008953.1		DUF1852 family protein			KI216_RS10120	999	332	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2124779	2125648	-							KI216_RS10125	870		old_locus_tag=ACBO_19690
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2124779	2125648	-	WP_005008951.1	WP_005008951.1		BRCT domain-containing protein			KI216_RS10125	870	289	
gene	tRNA	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2126021	2126097	-							KI216_RS10130	77		old_locus_tag=ACBO_t00510
tRNA		GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2126021	2126097	-				tRNA-Val			KI216_RS10130	77		anticodon=GAC
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2126145	2128178	-							KI216_RS10135	2034		old_locus_tag=ACBO_19700
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2126145	2128178	-	WP_005008950.1	WP_005008950.1		DUF3488 and transglutaminase-like domain-containing protein			KI216_RS10135	2034	677	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2128181	2129086	-							KI216_RS10140	906		old_locus_tag=ACBO_19710
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2128181	2129086	-	WP_005008948.1	WP_005008948.1		DUF58 domain-containing protein			KI216_RS10140	906	301	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2129113	2130069	-							KI216_RS10145	957		old_locus_tag=ACBO_19720
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2129113	2130069	-	WP_005008947.1	WP_005008947.1		AAA family ATPase			KI216_RS10145	957	318	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2130261	2130566	-							KI216_RS10150	306		old_locus_tag=ACBO_19730
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2130261	2130566	-	WP_171065497.1	WP_171065497.1		YbdD/YjiX family protein			KI216_RS10150	306	101	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2130577	2132676	-							KI216_RS10155	2100		old_locus_tag=ACBO_19740
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2130577	2132676	-	WP_005008942.1	WP_005008942.1		carbon starvation protein A			KI216_RS10155	2100	699	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2132851	2133420	-					efp		KI216_RS10160	570		old_locus_tag=ACBO_19750
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2132851	2133420	-	WP_005008939.1	WP_005008939.1		elongation factor P	efp		KI216_RS10160	570	189	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2133753	2134769	+					epmB		KI216_RS10165	1017		old_locus_tag=ACBO_19760
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2133753	2134769	+	WP_005008936.1	WP_005008936.1		EF-P beta-lysylation protein EpmB	epmB		KI216_RS10165	1017	338	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2134784	2136529	+							KI216_RS10170	1746		old_locus_tag=ACBO_19770
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2134784	2136529	+	WP_005008934.1	WP_005008934.1		hypothetical protein			KI216_RS10170	1746	581	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2136511	2138673	+							KI216_RS10175	2163		old_locus_tag=ACBO_19780
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2136511	2138673	+	WP_005008933.1	WP_005008933.1		EAL domain-containing protein			KI216_RS10175	2163	720	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2138819	2139046	-					rpmE		KI216_RS10180	228		old_locus_tag=ACBO_19790
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2138819	2139046	-	WP_005008932.1	WP_005008932.1		50S ribosomal protein L31	rpmE		KI216_RS10180	228	75	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2139250	2140224	-							KI216_RS10185	975		old_locus_tag=ACBO_19800
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2139250	2140224	-	WP_005008931.1	WP_005008931.1		bile acid:sodium symporter			KI216_RS10185	975	324	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2140402	2140803	-					gloA		KI216_RS10190	402		old_locus_tag=ACBO_19810
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2140402	2140803	-	WP_005008928.1	WP_005008928.1		lactoylglutathione lyase	gloA		KI216_RS10190	402	133	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2140806	2142956	-							KI216_RS10195	2151		old_locus_tag=ACBO_19820
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2140806	2142956	-	WP_005008926.1	WP_005008926.1		MFS transporter			KI216_RS10195	2151	716	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2143136	2145778	+							KI216_RS10200	2643		old_locus_tag=ACBO_19830
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2143136	2145778	+	WP_005008924.1	WP_005008924.1		ATP-binding protein			KI216_RS10200	2643	880	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2145845	2146186	-					grxD		KI216_RS10205	342		old_locus_tag=ACBO_19840
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2145845	2146186	-	WP_005008922.1	WP_005008922.1		Grx4 family monothiol glutaredoxin	grxD		KI216_RS10205	342	113	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2146387	2147598	+							KI216_RS10210	1212		old_locus_tag=ACBO_19850
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2146387	2147598	+	WP_005008918.1	WP_005008918.1		aspartate aminotransferase family protein			KI216_RS10210	1212	403	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2147704	2148633	-							KI216_RS10215	930		old_locus_tag=ACBO_19860
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2147704	2148633	-	WP_005008917.1	WP_005008917.1		LysR family transcriptional regulator			KI216_RS10215	930	309	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2148725	2149540	-							KI216_RS10220	816		old_locus_tag=ACBO_19870
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2148725	2149540	-	WP_005008915.1	WP_005008915.1		peptidoglycan DD-metalloendopeptidase family protein			KI216_RS10220	816	271	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2149650	2150426	-					surE		KI216_RS10225	777		old_locus_tag=ACBO_19880
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2149650	2150426	-	WP_005008914.1	WP_005008914.1		5'/3'-nucleotidase SurE	surE		KI216_RS10225	777	258	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2150537	2150911	+							KI216_RS10230	375		old_locus_tag=ACBO_19890
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2150537	2150911	+	WP_005008913.1	WP_005008913.1		hypothetical protein			KI216_RS10230	375	124	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2151080	2151460	+							KI216_RS10235	381		old_locus_tag=ACBO_19900
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2151080	2151460	+	WP_005008911.1	WP_005008911.1		hypothetical protein			KI216_RS10235	381	126	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2151578	2152726	+					dacC		KI216_RS10240	1149		old_locus_tag=ACBO_19910
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2151578	2152726	+	WP_005008909.1	WP_005008909.1		D-alanyl-D-alanine carboxypeptidase PBP5/6	dacC		KI216_RS10240	1149	382	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2152835	2153374	+							KI216_RS10245	540		old_locus_tag=ACBO_19920
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2152835	2153374	+	WP_005008899.1	WP_005008899.1		gamma carbonic anhydrase family protein			KI216_RS10245	540	179	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2153471	2154010	+							KI216_RS10250	540		old_locus_tag=ACBO_19930
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2153471	2154010	+	WP_005008896.1	WP_005008896.1		VCBS domain-containing protein			KI216_RS10250	540	179	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2154333	2154818	+							KI216_RS10255	486		old_locus_tag=ACBO_19940
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2154333	2154818	+	WP_026253421.1	WP_026253421.1		NUDIX hydrolase			KI216_RS10255	486	161	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2154823	2155956	+					mnmA		KI216_RS10260	1134		old_locus_tag=ACBO_19950
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2154823	2155956	+	WP_005008892.1	WP_005008892.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		KI216_RS10260	1134	377	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2155972	2156703	+					hflD		KI216_RS10265	732		old_locus_tag=ACBO_19960
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2155972	2156703	+	WP_005008890.1	WP_005008890.1		high frequency lysogenization protein HflD	hflD		KI216_RS10265	732	243	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2156761	2158149	+					purB		KI216_RS10270	1389		old_locus_tag=ACBO_19970
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2156761	2158149	+	WP_005008888.1	WP_005008888.1		adenylosuccinate lyase	purB		KI216_RS10270	1389	462	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2158198	2158443	-							KI216_RS10275	246		old_locus_tag=ACBO_19980
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2158198	2158443	-	WP_005008885.1	WP_005008885.1		hypothetical protein			KI216_RS10275	246	81	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2158755	2159384	+							KI216_RS10280	630		old_locus_tag=ACBO_19990
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2158755	2159384	+	WP_005008883.1	WP_005008883.1		DUF2238 domain-containing protein			KI216_RS10280	630	209	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2159398	2159820	-							KI216_RS10285	423		old_locus_tag=ACBO_20000
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2159398	2159820	-	WP_005008882.1	WP_005008882.1		hypothetical protein			KI216_RS10285	423	140	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2159858	2160277	-							KI216_RS10290	420		old_locus_tag=ACBO_20010
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2159858	2160277	-	WP_228128341.1	WP_228128341.1		hypothetical protein			KI216_RS10290	420	139	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2160313	2160774	-							KI216_RS10295	462		old_locus_tag=ACBO_20020
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2160313	2160774	-	WP_005008879.1	WP_005008879.1		hypothetical protein			KI216_RS10295	462	153	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2160868	2161830	-					sohB		KI216_RS10300	963		old_locus_tag=ACBO_20030
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2160868	2161830	-	WP_005008877.1	WP_005008877.1		protease SohB	sohB		KI216_RS10300	963	320	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2162052	2162978	-					pstB		KI216_RS10305	927		old_locus_tag=ACBO_20040
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2162052	2162978	-	WP_005008872.1	WP_005008872.1		phosphate ABC transporter ATP-binding protein PstB	pstB		KI216_RS10305	927	308	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2162992	2164383	-					pstA		KI216_RS10310	1392		old_locus_tag=ACBO_20050
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2162992	2164383	-	WP_005008870.1	WP_005008870.1		phosphate ABC transporter permease PstA	pstA		KI216_RS10310	1392	463	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2164383	2165762	-					pstC		KI216_RS10315	1380		old_locus_tag=ACBO_20060
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2164383	2165762	-	WP_005008867.1	WP_005008867.1		phosphate ABC transporter permease subunit PstC	pstC		KI216_RS10315	1380	459	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2165862	2166887	-							KI216_RS10320	1026		old_locus_tag=ACBO_20070
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2165862	2166887	-	WP_005008864.1	WP_005008864.1		substrate-binding domain-containing protein			KI216_RS10320	1026	341	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2167319	2168368	+							KI216_RS10325	1050		old_locus_tag=ACBO_20080
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2167319	2168368	+	WP_026253422.1	WP_026253422.1		Rieske 2Fe-2S domain-containing protein			KI216_RS10325	1050	349	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2168405	2169775	-							KI216_RS10330	1371		old_locus_tag=ACBO_20090
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2168405	2169775	-	WP_005008860.1	WP_005008860.1		MFS transporter			KI216_RS10330	1371	456	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2169952	2171484	-							KI216_RS10335	1533		old_locus_tag=ACBO_20100
